"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count
1606,"Vente de piles et batteries",vente-de-piles-et-batteries,,,,,
1607,"E-commerce artisanal",e-commerce-artisanal,,,,,
1608,Fougères,fougeres,,,,,
1611,"Aquariums et coraux",aquariums-et-coraux,,,,,
1612,"Agence de création de sites internet et marketing digital",agence-de-creation-de-sites-internet-et-marketing-digital,,,,,
1614,"Réparation et Optimisation des équipements Numériques et Audiovisuels",reparation-et-optimisation-des-equipements-numeriques-et-audiovisuels,,,,,
1615,"Bois précieux et artisanat",bois-precieux-et-artisanat,,,,,
1616,"Agence web et solutions digitales pour entreprises",agence-web-et-solutions-digitales-pour-entreprises,,,,,
1617,"Création de néons décoratifs personnalisés",creation-de-neons-decoratifs-personnalises,,,,,
1618,Rouen,rouen,,,,,
1620,"Containers aménagés modulables",containers-amenages-modulables,,,,,
1621,"Expertise comptable et conseil aux entreprises",expertise-comptable-et-conseil-aux-entreprises,,,,,
1622,"Décoration lumineuse et veilleuses design",decoration-lumineuse-et-veilleuses-design,,,,,
1623,Marseille,marseille-decoration-lumineuse-et-veilleuses-design-2,,,,,
1625,"Joaillerie unisexe en argent rhodié",joaillerie-unisexe-en-argent-rhodie,,,,,
1626,"Décoration enfantine chambres sur mesure et mobilier féerique",decoration-enfantine-chambres-sur-mesure-et-mobilier-feerique,,,,,
1627,"Matelas - sommiers et décoration de chambre",matelas-sommiers-et-decoration-de-chambre,,,,,
1628,Nice,nice-matelas-sommiers-et-decoration-de-chambre-2,,,,,
1629,Chateaulin,chateaulin,,,,,
1631,"Photographie professionnelle et développement photo en ligne",photographie-professionnelle-et-developpement-photo-en-ligne,,,,,
1632,Annecy,annecy-revetements-muraux-decoratifs-en-bois-2,,,,,
1634,"Revêtements muraux décoratifs en bois",revetements-muraux-decoratifs-en-bois,,,,,
1635,"Agence de communication digitale et design web",agence-de-communication-digitale-et-design-web,,,,,
1636,"Friperie – boutique de vêtements de seconde main et d’articles vintage",friperie-boutique-de-vetements-de-seconde-main-et-darticles-vintage,,,,,
1637,Angers,angers-creations-florales-et-decoration-artisanale-2,,,,,
1639,"Créations florales et décoration artisanale",creations-florales-et-decoration-artisanale,,,,,
1640,"Services de rénovation et construction",services-de-renovation-et-construction,,,,,
1641,"Salon de thé et pâtisserie artisanale",salon-de-the-et-patisserie-artisanale,,,,,
1642,"Plateforme de bien-être et coaching en ligne",plateforme-de-bien-etre-et-coaching-en-ligne,,,,,
1643,"Affiches décoratives et impressions murales design",affiches-decoratives-et-impressions-murales-design,,,,,
1644,Paris,paris-affiches-decoratives-et-impressions-murales-design-2,,,,,
1645,Coiffure,coiffure,,,,,
1646,Épaignes,epaignes,,,,,
1648,"Boutique d’accessoires de mode et location d’accessoires de luxe",boutique-daccessoires-de-mode-et-location-daccessoires-de-luxe,,,,,
1649,"Agence de communication et production audiovisuelle",agence-de-communication-et-production-audiovisuelle,,,,,
1650,"Travaux et formation",travaux-et-formation,,,,,
1651,"Diagnostic immobilier et contrôle de conformité des bâtiments",diagnostic-immobilier-et-controle-de-conformite-des-batiments,,,,,
1652,"Vente en ligne et distribution d'ailes de Kitesurf à caissons et d'accessoires",vente-en-ligne-et-distribution-dailes-de-kitesurf-a-caissons-et-daccessoires,,,,,
1653,Bordeaux,bordeaux-revetements-decoratifs-et-carrelages-design-2,,,,,
1654,"Revêtements décoratifs et carrelages design",revetements-decoratifs-et-carrelages-design,,,,,
1655,"Accompagnement parental et soutien éducatif en ligne",accompagnement-parental-et-soutien-educatif-en-ligne,,,,,
1656,Lyon,lyon-menuiseries-exterieures-et-fermetures-decoratives-pour-habitat,,,,,
1658,"Menuiseries extérieures et fermetures décoratives pour habitat",menuiseries-exterieures-et-fermetures-decoratives-pour-habitat,,,,,
1659,"Boutique d’accessoires auto rallye et moto",boutique-daccessoires-auto-rallye-et-moto,,,,,
1662,"Travaux et rénovation",travaux-et-renovation,,,,,
1664,"Boutique de chaussettes éco-responsables et accessoires",boutique-de-chaussettes-eco-responsables-et-accessoires,,,,,
1666,"Styliste de mode éco responsable et consultante pour la création et le développement de marques de mode éthique(Catégorie principal)Principa",styliste-de-mode-eco-responsable-et-consultante-pour-la-creation-et-le-developpement-de-marques-de-mode-ethiquecategorie-principalprincipa,,,,,
1668,"Créations artisanales et objets décoratifs en céramique",creations-artisanales-et-objets-decoratifs-en-ceramique,,,,,
1670,"Décoration intérieure - peintures murales et aménagements design",decoration-interieure-peintures-murales-et-amenagements-design,,,,,
1671,Lille,lille-decoration-interieure-peintures-murales-et-amenagements-design,,,,,
1672,"Boutique en ligne de bijoux et accessoires",boutique-en-ligne-de-bijoux-et-accessoires,,,,,
1673,Richemont,richemont,,,,,
1675,"Service d'assistance",service-dassistance,,,,,
1676,"Développeur web indépendant et agence de création de sites internet",developpeur-web-independant-et-agence-de-creation-de-sites-internet,,,,,
1678,Bordeaux,bordeaux-boutique-daccessoires-de-mode-2,,,,,
1680,"Boutique d’accessoires de mode",boutique-daccessoires-de-mode,,,,,
1681,"Service de déménagement d'animaux",service-de-demenagement-danimaux,,,,,
1683,"Boutique d’accessoires et vêtements de mode",boutique-daccessoires-et-vetements-de-mode,,,,,
1684,Maubeuge,maubeuge-boutique-daccessoires-et-vetements-de-mode,,,,,
1687,"Crépissage et façade",crepissage-et-facade,,,,,
1688,Haguenau,haguenau,,1687,"Crépissage et façade",crepissage-et-facade,
1690,"Services à domicile",services-a-domicile,,,,,
1691,Paris,paris-services-a-domicile,,1690,"Services à domicile",services-a-domicile,
1692,"Architecture et rénovation",architecture-et-renovation,,,,,
1693,Paris,paris-architecture-et-renovation,,1692,"Architecture et rénovation",architecture-et-renovation,
1694,"Maçonnerie et rénovation",maconnerie-et-renovation,,,,,
1695,Aix-les-Bains,aix-les-bains,,1694,"Maçonnerie et rénovation",maconnerie-et-renovation,
1696,"Éleveur de chiens",eleveur-de-chiens,,,,,
1698,"Décoration intérieure et mobilier vintage",decoration-interieure-et-mobilier-vintage,,,,,
1699,Magny-en-Vexin,magny-en-vexin,,1698,"Décoration intérieure et mobilier vintage",decoration-interieure-et-mobilier-vintage,
1700,"Matelas sommiers et accessoires de literie haut de gamme",matelas-sommiers-et-accessoires-de-literie-haut-de-gamme,,,,,
1701,"Mobilier et décoration d’intérieur inspirés des tendances modernes",mobilier-et-decoration-dinterieur-inspires-des-tendances-modernes,,,,,
1702,"Boutique bretonne de décoration",boutique-bretonne-de-decoration,,,,,
1703,"cadeaux et accessoires",cadeaux-et-accessoires,,,,,
1704,Lorient,lorient,,1702,"Boutique bretonne de décoration",boutique-bretonne-de-decoration,
1705,"Boutique en ligne spécialisée dans la vente d'articles de puériculture et d'accessoires pour bébé",boutique-en-ligne-specialisee-dans-la-vente-darticles-de-puericulture-et-daccessoires-pour-bebe,,,,,
1707,"Décoration intérieure et mobilier balinais",decoration-interieure-et-mobilier-balinais,,,,,
1708,Berre-l'Étang,berre-letang,,1707,"Décoration intérieure et mobilier balinais",decoration-interieure-et-mobilier-balinais,
1710,"Société de transport international de marchandises",societe-de-transport-international-de-marchandises,,,,,
1712,"Création artisanale d’objets décoratifs et design en céramique",creation-artisanale-dobjets-decoratifs-et-design-en-ceramique,,,,,
1713,"vente de chaussette et accessoires",vente-de-chaussette-et-accessoires,,,,,
1714,Paris,paris-vente-de-chaussette-et-accessoires,,1713,"vente de chaussette et accessoires",vente-de-chaussette-et-accessoires,
1715,"Service de transport",service-de-transport,,,,,
1717,"Vente d’article en matières naturelles",vente-darticle-en-matieres-naturelles,,,,,
1722,"plateforme en ligne dédiée à la création et au suivi d’entreprises",plateforme-en-ligne-dediee-a-la-creation-et-au-suivi-dentreprises,,,,,
1723,"Service de chauffeur particulier",service-de-chauffeur-particulier,,,,,
1725,"Magasin d'articles de football",magasin-darticles-de-football,,,,,
1726,"Boutique de t-shirts personnalisés",boutique-de-t-shirts-personnalises,,,,,
1727,"Service d'impression numérique",service-dimpression-numerique,,,,,
1728,"Coutellerie artisanale et articles de table haut de gamme",coutellerie-artisanale-et-articles-de-table-haut-de-gamme,,,,,
1730,"Intégration de solutions de Cobotique",integration-de-solutions-de-cobotique,,,,,
1734,"Formation et accompagnement à l'auto-construction de yourtes nomades avec des matériaux locaux et recyclés.",formation-et-accompagnement-a-lauto-construction-de-yourtes-nomades-avec-des-materiaux-locaux-et-recycles,,,,,
1735,"vente de pierre naturelle",vente-de-pierre-naturelle,,,,,
1737,Saint-Pierre-d’Irube,saint-pierre-dirube,,1286,"parfums d’intérieur⁠⁠​",parfums-dinterieur%e2%81%a0%e2%81%a0,
1738,"Formation et accompagnement à l'auto-construction de yourtes nomades avec des matériaux locaux et recyclés",formation-et-accompagnement-a-lauto-construction-de-yourtes-nomades-avec-des-materiaux-locaux-et-recycles-2,,,,,
1740,"Mobilier design décoration et gestion de projets d’aménagement",mobilier-design-decoration-et-gestion-de-projets-damenagement,,,,,
1741,Paris,paris-mobilier-design-decoration-et-gestion-de-projets-damenagement,,1740,"Mobilier design décoration et gestion de projets d’aménagement",mobilier-design-decoration-et-gestion-de-projets-damenagement,
1742,"Mobilier de bureau design et aménagement professionnel",mobilier-de-bureau-design-et-amenagement-professionnel,,,,,
1743,Avignon,avignon,,1742,"Mobilier de bureau design et aménagement professionnel",mobilier-de-bureau-design-et-amenagement-professionnel,
1744,"Décoration vintage et mobilier rétro",decoration-vintage-et-mobilier-retro,,,,,
1745,Hagenbach,hagenbach,,1744,"Décoration vintage et mobilier rétro",decoration-vintage-et-mobilier-retro,
1747,"Vente en ligne de maillots de bain et vêtements de plage de luxe pour femme",vente-en-ligne-de-maillots-de-bain-et-vetements-de-plage-de-luxe-pour-femme,,,,,
1748,"homme et enfant",homme-et-enfant,,,,,
1749,"confectionnés à partir de tissus français haut de gamme",confectionnes-a-partir-de-tissus-francais-haut-de-gamme,,,,,
1751,"Mobilier design et décoration intérieure",mobilier-design-et-decoration-interieure,,,,,
1752,Veauche,veauche,,1751,"Mobilier design et décoration intérieure",mobilier-design-et-decoration-interieure,
1753,"Vente vêtement",vente-vetement,,,,,
1754,paris,paris-vente-vetement,,1753,"Vente vêtement",vente-vetement,
1755,"Marketplace artisanale et décoration méditerranéenne",marketplace-artisanale-et-decoration-mediterraneenne,,,,,
1756,Paris,paris-marketplace-artisanale-et-decoration-mediterraneenne,,1755,"Marketplace artisanale et décoration méditerranéenne",marketplace-artisanale-et-decoration-mediterraneenne,
1757,paris,paris-vente-de-bijoux,,1588,"Vente de bijoux",vente-de-bijoux,
1758,Paris,paris-vente-de-bijoux-2,,1588,"Vente de bijoux",vente-de-bijoux,
1759,"Décoration intérieure et lifestyle slow",decoration-interieure-et-lifestyle-slow,,,,,
1760,Montpellier,montpellier-decoration-interieure-et-lifestyle-slow,,1759,"Décoration intérieure et lifestyle slow",decoration-interieure-et-lifestyle-slow,
1761,Paris,paris-vente,,731,Vente,vente,
1762,"Vente d’accessoire de cuisine et de grillade",vente-daccessoire-de-cuisine-et-de-grillade,,,,,
1765,"Service de taxi",service-de-taxi,,,,,
1768,"Services de nettoyage professionnels",services-de-nettoyage-professionnels,,,,,
1769,"vente de calots médicaux",vente-de-calots-medicaux,,,,,
1770,"Société de flocage",societe-de-flocage,,,,,
1773,"La conception",la-conception,,,,,
1774,"l'assemblage et la vente en ligne de montres automatiques customisées",lassemblage-et-la-vente-en-ligne-de-montres-automatiques-customisees,,,,,
1775,"La conception l'assemblage et la vente en ligne de montres automatiques customisées",la-conception-lassemblage-et-la-vente-en-ligne-de-montres-automatiques-customisees,,,,,
1776,"Boutique en ligne de prêt-à-porter et accessoires",boutique-en-ligne-de-pret-a-porter-et-accessoires,,,,,
1777,Brie-Comte-Robert,brie-comte-robert,,1776,"Boutique en ligne de prêt-à-porter et accessoires",boutique-en-ligne-de-pret-a-porter-et-accessoires,
1779,"Boutique en ligne de montres automatiques atypiques",boutique-en-ligne-de-montres-automatiques-atypiques,,,,,
1780,Paris,paris-boutique-en-ligne-de-montres-automatiques-atypiques,,1779,"Boutique en ligne de montres automatiques atypiques",boutique-en-ligne-de-montres-automatiques-atypiques,
1782,"Menuiserie artisanale sur mesure",menuiserie-artisanale-sur-mesure,,,,,
1783,Sainte-Soulle,sainte-soulle,,,,,
1784,France,france,,,,,
1785,Sainte-Soulle,sainte-soulle-menuiserie-artisanale-sur-mesure,,1782,"Menuiserie artisanale sur mesure",menuiserie-artisanale-sur-mesure,
1786,France,france-menuiserie-artisanale-sur-mesure,,1782,"Menuiserie artisanale sur mesure",menuiserie-artisanale-sur-mesure,
1787,"Entrepreneur spécialisé dans la décoration d'intérieur",entrepreneur-specialise-dans-la-decoration-dinterieur,,,,,
1789,"La création artisanale et la vente en ligne d'articles de puériculture",la-creation-artisanale-et-la-vente-en-ligne-darticles-de-puericulture,,,,,
1791,"Boutique en ligne d’accessoires de mode écoresponsables",boutique-en-ligne-daccessoires-de-mode-ecoresponsables,,,,,
1792,Paris,paris-boutique-en-ligne-daccessoires-de-mode-ecoresponsables,,1791,"Boutique en ligne d’accessoires de mode écoresponsables",boutique-en-ligne-daccessoires-de-mode-ecoresponsables,
1794,"Boutique en ligne d’éventails et accessoires artisanaux",boutique-en-ligne-deventails-et-accessoires-artisanaux,,,,,
1795,Béziers,beziers,,1794,"Boutique en ligne d’éventails et accessoires artisanaux",boutique-en-ligne-deventails-et-accessoires-artisanaux,
1796,"Imprimeur en sérigraphie",imprimeur-en-serigraphie,,,,,
1801,"La conception et la vente en ligne de produits de puériculture éco-responsables et français spécialisée dans le textile bébé 100% coton biologique",la-conception-et-la-vente-en-ligne-de-produits-de-puericulture-eco-responsables-et-francais-specialisee-dans-le-textile-bebe-100-coton-biologique,,,,,
1802,"Fabricant de bijoux",fabricant-de-bijoux,,,,,
1803,"Boutique d’accessoires de mode faits main",boutique-daccessoires-de-mode-faits-main,,,,,
1804,Nantes,nantes-boutique-daccessoires-de-mode-faits-main,,1803,"Boutique d’accessoires de mode faits main",boutique-daccessoires-de-mode-faits-main,
1806,"Boutique en ligne d’affiches et décorations gaming",boutique-en-ligne-daffiches-et-decorations-gaming,,,,,
1807,Lyon,lyon-boutique-en-ligne-daffiches-et-decorations-gaming,,1806,"Boutique en ligne d’affiches et décorations gaming",boutique-en-ligne-daffiches-et-decorations-gaming,
1808,"Boutique artisanale de serviettes de table personnalisées",boutique-artisanale-de-serviettes-de-table-personnalisees,,,,,
1809,Beauvoisin,beauvoisin,,1808,"Boutique artisanale de serviettes de table personnalisées",boutique-artisanale-de-serviettes-de-table-personnalisees,
1811,"Boutique en ligne de vêtements en velours côtelé",boutique-en-ligne-de-vetements-en-velours-cotele,,,,,
1812,Paris,paris-boutique-en-ligne-de-vetements-en-velours-cotele,,1811,"Boutique en ligne de vêtements en velours côtelé",boutique-en-ligne-de-vetements-en-velours-cotele,
1813,"Boutique en ligne de t-shirts éthiques et solidaires",boutique-en-ligne-de-t-shirts-ethiques-et-solidaires,,,,,
1814,Pantin,pantin,,1813,"Boutique en ligne de t-shirts éthiques et solidaires",boutique-en-ligne-de-t-shirts-ethiques-et-solidaires,
1815,"Boutique en ligne d’articles de décoration artisanale",boutique-en-ligne-darticles-de-decoration-artisanale,,,,,
1817,Paris,paris-boutique-en-ligne-darticles-de-decoration-artisanale,,1815,"Boutique en ligne d’articles de décoration artisanale",boutique-en-ligne-darticles-de-decoration-artisanale,
1818,"Services de nettoyage automobile",services-de-nettoyage-automobile,,,,,
1819,"matelas et terrasses",matelas-et-terrasses,,,,,
1820,"Services de nettoyage automobile matelas et terrasses",services-de-nettoyage-automobile-matelas-et-terrasses,,,,,
1822,"Nettoyage toiture et façade",nettoyage-toiture-et-facade,,,,,
1824,"Nettoyage professionnel",nettoyage-professionnel,,,,,
1825,"Boutique en ligne de loungewear raffiné",boutique-en-ligne-de-loungewear-raffine,,,,,
1826,Paris,paris-boutique-en-ligne-de-loungewear-raffine,,1825,"Boutique en ligne de loungewear raffiné",boutique-en-ligne-de-loungewear-raffine,
